sampleid,L3,percent,region,siteID,depth,filter
EB501,Radiolaria,0.109022151,Lombok,LBK16,M,12um
EB501,Other,0.030037817,Lombok,LBK16,M,12um
EB501,Apicomplexa,0.051323609,Lombok,LBK16,M,12um
EB501,Ciliophora,0.033279308,Lombok,LBK16,M,12um
EB501,Bacillariophyta,0.467098867,Lombok,LBK16,M,12um
EB501,Cercozoa,0.025607779,Lombok,LBK16,M,12um
EB501,Chrysophyceae,0,Lombok,LBK16,M,12um
EB501,Dinoflagellata,0.263641274,Lombok,LBK16,M,12um
EB501,Foraminifera,0,Lombok,LBK16,M,12um
EB501,MAST,0,Lombok,LBK16,M,12um
EB501,Pelagophyceae,0.019989195,Lombok,LBK16,M,12um
EB502,Radiolaria,0.019016171,Lombok,LBK16,S,0.4um
EB502,Other,0.178091552,Lombok,LBK16,S,0.4um
EB502,Apicomplexa,0.123889773,Lombok,LBK16,S,0.4um
EB502,Ciliophora,0.082441358,Lombok,LBK16,S,0.4um
EB502,Bacillariophyta,0.058870416,Lombok,LBK16,S,0.4um
EB502,Cercozoa,0.029492142,Lombok,LBK16,S,0.4um
EB502,Chrysophyceae,0.005579595,Lombok,LBK16,S,0.4um
EB502,Dinoflagellata,0.264632203,Lombok,LBK16,S,0.4um
EB502,Foraminifera,0.156911865,Lombok,LBK16,S,0.4um
EB502,MAST,0.034388521,Lombok,LBK16,S,0.4um
EB502,Pelagophyceae,0.046686404,Lombok,LBK16,S,0.4um
EB503,Radiolaria,0.018748726,Lombok,LBK16,S,12um
EB503,Other,0.158752799,Lombok,LBK16,S,12um
EB503,Apicomplexa,0.1416344,Lombok,LBK16,S,12um
EB503,Ciliophora,0.068269817,Lombok,LBK16,S,12um
EB503,Bacillariophyta,0.393111881,Lombok,LBK16,S,12um
EB503,Cercozoa,0.021601792,Lombok,LBK16,S,12um
EB503,Chrysophyceae,0,Lombok,LBK16,S,12um
EB503,Dinoflagellata,0.135724475,Lombok,LBK16,S,12um
EB503,Foraminifera,0.032402692,Lombok,LBK16,S,12um
EB503,MAST,0.019156307,Lombok,LBK16,S,12um
EB503,Pelagophyceae,0.010597106,Lombok,LBK16,S,12um
EB504,Radiolaria,0.094871794,Lombok,LBK17,M,0.4um
EB504,Other,0.072344323,Lombok,LBK17,M,0.4um
EB504,Apicomplexa,0,Lombok,LBK17,M,0.4um
EB504,Ciliophora,0.015934066,Lombok,LBK17,M,0.4um
EB504,Bacillariophyta,0.37124542,Lombok,LBK17,M,0.4um
EB504,Cercozoa,0,Lombok,LBK17,M,0.4um
EB504,Chrysophyceae,0,Lombok,LBK17,M,0.4um
EB504,Dinoflagellata,0.39688645,Lombok,LBK17,M,0.4um
EB504,Foraminifera,0,Lombok,LBK17,M,0.4um
EB504,MAST,0.048717947,Lombok,LBK17,M,0.4um
EB504,Pelagophyceae,0,Lombok,LBK17,M,0.4um
EB505,Radiolaria,0.065722822,Lombok,LBK17,M,12um
EB505,Other,0.069879204,Lombok,LBK17,M,12um
EB505,Apicomplexa,0.010520846,Lombok,LBK17,M,12um
EB505,Ciliophora,0.011689828,Lombok,LBK17,M,12um
EB505,Bacillariophyta,0.140537733,Lombok,LBK17,M,12um
EB505,Cercozoa,0.022600338,Lombok,LBK17,M,12um
EB505,Chrysophyceae,0.004156383,Lombok,LBK17,M,12um
EB505,Dinoflagellata,0.531107937,Lombok,LBK17,M,12um
EB505,Foraminifera,0.009481749,Lombok,LBK17,M,12um
EB505,MAST,0.085205873,Lombok,LBK17,M,12um
EB505,Pelagophyceae,0.049097286,Lombok,LBK17,M,12um
EB506,Radiolaria,0.010343998,Lombok,LBK17,S,0.4um
EB506,Other,0.228770743,Lombok,LBK17,S,0.4um
EB506,Apicomplexa,0.216261729,Lombok,LBK17,S,0.4um
EB506,Ciliophora,0.020928553,Lombok,LBK17,S,0.4um
EB506,Bacillariophyta,0.183545828,Lombok,LBK17,S,0.4um
EB506,Cercozoa,0.028626416,Lombok,LBK17,S,0.4um
EB506,Chrysophyceae,0.00132307,Lombok,LBK17,S,0.4um
EB506,Dinoflagellata,0.262569157,Lombok,LBK17,S,0.4um
EB506,Foraminifera,0.023694971,Lombok,LBK17,S,0.4um
EB506,MAST,0.013350976,Lombok,LBK17,S,0.4um
EB506,Pelagophyceae,0.010584556,Lombok,LBK17,S,0.4um
EB507,Radiolaria,0.024587486,Lombok,LBK17,S,12um
EB507,Other,0.122528989,Lombok,LBK17,S,12um
EB507,Apicomplexa,0.014131678,Lombok,LBK17,S,12um
EB507,Ciliophora,0.067636008,Lombok,LBK17,S,12um
EB507,Bacillariophyta,0.625061271,Lombok,LBK17,S,12um
EB507,Cercozoa,0.019686328,Lombok,LBK17,S,12um
EB507,Chrysophyceae,0,Lombok,LBK17,S,12um
EB507,Dinoflagellata,0.107825519,Lombok,LBK17,S,12um
EB507,Foraminifera,0.008822087,Lombok,LBK17,S,12um
EB507,MAST,0.007923543,Lombok,LBK17,S,12um
EB507,Pelagophyceae,0.001797092,Lombok,LBK17,S,12um
EB508,Radiolaria,0.014311847,Lombok,LBK18,M,12um
EB508,Other,0.042666518,Lombok,LBK18,M,12um
EB508,Apicomplexa,0.010491768,Lombok,LBK18,M,12um
EB508,Ciliophora,0.009146669,Lombok,LBK18,M,12um
EB508,Bacillariophyta,0.528193265,Lombok,LBK18,M,12um
EB508,Cercozoa,0.001936941,Lombok,LBK18,M,12um
EB508,Chrysophyceae,0,Lombok,LBK18,M,12um
EB508,Dinoflagellata,0.381254715,Lombok,LBK18,M,12um
EB508,Foraminifera,0.001936941,Lombok,LBK18,M,12um
EB508,MAST,0.010061337,Lombok,LBK18,M,12um
EB508,Pelagophyceae,0,Lombok,LBK18,M,12um
EB509,Radiolaria,0.067217424,Lombok,LBK18,M,0.4um
EB509,Other,0.049568153,Lombok,LBK18,M,0.4um
EB509,Apicomplexa,0.02572287,Lombok,LBK18,M,0.4um
EB509,Ciliophora,0.001502066,Lombok,LBK18,M,0.4um
EB509,Bacillariophyta,0.116410063,Lombok,LBK18,M,0.4um
EB509,Cercozoa,0.090687195,Lombok,LBK18,M,0.4um
EB509,Chrysophyceae,0.004130679,Lombok,LBK18,M,0.4um
EB509,Dinoflagellata,0.563086745,Lombok,LBK18,M,0.4um
EB509,Foraminifera,0.012579798,Lombok,LBK18,M,0.4um
EB509,MAST,0.043559894,Lombok,LBK18,M,0.4um
EB509,Pelagophyceae,0.025535111,Lombok,LBK18,M,0.4um
EB510,Radiolaria,0.013381996,Lombok,LBK18,S,12um
EB510,Other,0.250912406,Lombok,LBK18,S,12um
EB510,Apicomplexa,0.006082725,Lombok,LBK18,S,12um
EB510,Ciliophora,0.072080296,Lombok,LBK18,S,12um
EB510,Bacillariophyta,0.249391724,Lombok,LBK18,S,12um
EB510,Cercozoa,0.08607056,Lombok,LBK18,S,12um
EB510,Chrysophyceae,0.002128954,Lombok,LBK18,S,12um
EB510,Dinoflagellata,0.26216545,Lombok,LBK18,S,12um
EB510,Foraminifera,0.023418493,Lombok,LBK18,S,12um
EB510,MAST,0.022201945,Lombok,LBK18,S,12um
EB510,Pelagophyceae,0.012165451,Lombok,LBK18,S,12um
EB511,Radiolaria,0.036338755,Lombok,LBK07,M,0.4um
EB511,Other,0.081039986,Lombok,LBK07,M,0.4um
EB511,Apicomplexa,0.007754296,Lombok,LBK07,M,0.4um
EB511,Ciliophora,0.084384979,Lombok,LBK07,M,0.4um
EB511,Bacillariophyta,0.088338151,Lombok,LBK07,M,0.4um
EB511,Cercozoa,0.027976283,Lombok,LBK07,M,0.4um
EB511,Chrysophyceae,0.008058387,Lombok,LBK07,M,0.4um
EB511,Dinoflagellata,0.418427851,Lombok,LBK07,M,0.4um
EB511,Foraminifera,0.000456136,Lombok,LBK07,M,0.4um
EB511,MAST,0.184126498,Lombok,LBK07,M,0.4um
EB511,Pelagophyceae,0.063098678,Lombok,LBK07,M,0.4um
EB512,Radiolaria,0.003411998,Lombok,LBK07,M,12um
EB512,Other,0.034119988,Lombok,LBK07,M,12um
EB512,Apicomplexa,0.020471993,Lombok,LBK07,M,12um
EB512,Ciliophora,0.126243956,Lombok,LBK07,M,12um
EB512,Bacillariophyta,0.464031845,Lombok,LBK07,M,12um
EB512,Cercozoa,0.004265,Lombok,LBK07,M,12um
EB512,Chrysophyceae,0.005117999,Lombok,LBK07,M,12um
EB512,Dinoflagellata,0.314472564,Lombok,LBK07,M,12um
EB512,Foraminifera,0,Lombok,LBK07,M,12um
EB512,MAST,0.027864656,Lombok,LBK07,M,12um
EB512,Pelagophyceae,0,Lombok,LBK07,M,12um
EB513,Radiolaria,0.010129563,Lombok,LBK07,S,12um
EB513,Other,0.220730271,Lombok,LBK07,S,12um
EB513,Apicomplexa,0.022379269,Lombok,LBK07,S,12um
EB513,Ciliophora,0.040518258,Lombok,LBK07,S,12um
EB513,Bacillariophyta,0.31166078,Lombok,LBK07,S,12um
EB513,Cercozoa,0.052061248,Lombok,LBK07,S,12um
EB513,Chrysophyceae,0.002355711,Lombok,LBK07,S,12um
EB513,Dinoflagellata,0.216961132,Lombok,LBK07,S,12um
EB513,Foraminifera,0.065724381,Lombok,LBK07,S,12um
EB513,MAST,0.033215548,Lombok,LBK07,S,12um
EB513,Pelagophyceae,0.02426384,Lombok,LBK07,S,12um
EB514,Radiolaria,0.019823788,Lombok,LBK08,M,0.4um
EB514,Other,0.065712192,Lombok,LBK08,M,0.4um
EB514,Apicomplexa,0.000367107,Lombok,LBK08,M,0.4um
EB514,Ciliophora,0.154735683,Lombok,LBK08,M,0.4um
EB514,Bacillariophyta,0.067547724,Lombok,LBK08,M,0.4um
EB514,Cercozoa,0.039096914,Lombok,LBK08,M,0.4um
EB514,Chrysophyceae,0.003854626,Lombok,LBK08,M,0.4um
EB514,Dinoflagellata,0.445301026,Lombok,LBK08,M,0.4um
EB514,Foraminifera,0,Lombok,LBK08,M,0.4um
EB514,MAST,0.147209983,Lombok,LBK08,M,0.4um
EB514,Pelagophyceae,0.056350955,Lombok,LBK08,M,0.4um
EB515,Radiolaria,0.011840158,Lombok,LBK08,M,12um
EB515,Other,0.021805626,Lombok,LBK08,M,12um
EB515,Apicomplexa,0.001874693,Lombok,LBK08,M,12um
EB515,Ciliophora,0.104686731,Lombok,LBK08,M,12um
EB515,Bacillariophyta,0.413024171,Lombok,LBK08,M,12um
EB515,Cercozoa,0.005525406,Lombok,LBK08,M,12um
EB515,Chrysophyceae,0.004242724,Lombok,LBK08,M,12um
EB515,Dinoflagellata,0.426640357,Lombok,LBK08,M,12um
EB515,Foraminifera,0.000197335,Lombok,LBK08,M,12um
EB515,MAST,0.007696102,Lombok,LBK08,M,12um
EB515,Pelagophyceae,0.0024667,Lombok,LBK08,M,12um
EB516,Radiolaria,0,Lombok,LBK08,S,0.4um
EB516,Other,0.060460651,Lombok,LBK08,S,0.4um
EB516,Apicomplexa,0.103966734,Lombok,LBK08,S,0.4um
EB516,Ciliophora,0.068138196,Lombok,LBK08,S,0.4um
EB516,Bacillariophyta,0.213691618,Lombok,LBK08,S,0.4um
EB516,Cercozoa,0.071337171,Lombok,LBK08,S,0.4um
EB516,Chrysophyceae,0.00927703,Lombok,LBK08,S,0.4um
EB516,Dinoflagellata,0.312859883,Lombok,LBK08,S,0.4um
EB516,Foraminifera,0.099168268,Lombok,LBK08,S,0.4um
EB516,MAST,0.041586692,Lombok,LBK08,S,0.4um
EB516,Pelagophyceae,0.019513756,Lombok,LBK08,S,0.4um
EB517,Radiolaria,0,Lombok,LBK08,S,12um
EB517,Other,0.031798609,Lombok,LBK08,S,12um
EB517,Apicomplexa,0.007287181,Lombok,LBK08,S,12um
EB517,Ciliophora,0.08579,Lombok,LBK08,S,12um
EB517,Bacillariophyta,0.341503803,Lombok,LBK08,S,12um
EB517,Cercozoa,0.028155016,Lombok,LBK08,S,12um
EB517,Chrysophyceae,0.004637296,Lombok,LBK08,S,12um
EB517,Dinoflagellata,0.404438558,Lombok,LBK08,S,12um
EB517,Foraminifera,0.042066912,Lombok,LBK08,S,12um
EB517,MAST,0.027823783,Lombok,LBK08,S,12um
EB517,Pelagophyceae,0.026498841,Lombok,LBK08,S,12um
EB518,Radiolaria,0.024404167,Lombok,LBK09,M,0.4um
EB518,Other,0.058227483,Lombok,LBK09,M,0.4um
EB518,Apicomplexa,0.001141715,Lombok,LBK09,M,0.4um
EB518,Ciliophora,0.085200516,Lombok,LBK09,M,0.4um
EB518,Bacillariophyta,0.111602682,Lombok,LBK09,M,0.4um
EB518,Cercozoa,0.067646638,Lombok,LBK09,M,0.4um
EB518,Chrysophyceae,0.003425147,Lombok,LBK09,M,0.4um
EB518,Dinoflagellata,0.446696162,Lombok,LBK09,M,0.4um
EB518,Foraminifera,0.000285429,Lombok,LBK09,M,0.4um
EB518,MAST,0.130583705,Lombok,LBK09,M,0.4um
EB518,Pelagophyceae,0.070786357,Lombok,LBK09,M,0.4um
EB519,Radiolaria,0.081025939,Lombok,LBK09,M,12um
EB519,Other,0.018070532,Lombok,LBK09,M,12um
EB519,Apicomplexa,0.002623141,Lombok,LBK09,M,12um
EB519,Ciliophora,0.073156514,Lombok,LBK09,M,12um
EB519,Bacillariophyta,0.473622856,Lombok,LBK09,M,12um
EB519,Cercozoa,0.002331681,Lombok,LBK09,M,12um
EB519,Chrysophyceae,0.00116584,Lombok,LBK09,M,12um
EB519,Dinoflagellata,0.339551148,Lombok,LBK09,M,12um
EB519,Foraminifera,0,Lombok,LBK09,M,12um
EB519,MAST,0.007286505,Lombok,LBK09,M,12um
EB519,Pelagophyceae,0.00116584,Lombok,LBK09,M,12um
EB520,Radiolaria,0.014000701,Lombok,LBK09,S,12um
EB520,Other,0.10500525,Lombok,LBK09,S,12um
EB520,Apicomplexa,0.019250965,Lombok,LBK09,S,12um
EB520,Ciliophora,0.044802241,Lombok,LBK09,S,12um
EB520,Bacillariophyta,0.296114808,Lombok,LBK09,S,12um
EB520,Cercozoa,0.07035352,Lombok,LBK09,S,12um
EB520,Chrysophyceae,0.006650331,Lombok,LBK09,S,12um
EB520,Dinoflagellata,0.326916342,Lombok,LBK09,S,12um
EB520,Foraminifera,0.015750787,Lombok,LBK09,S,12um
EB520,MAST,0.068603428,Lombok,LBK09,S,12um
EB520,Pelagophyceae,0.032551628,Lombok,LBK09,S,12um
EB521,Radiolaria,0.040770858,Lombok,LBK10,M,0.4um
EB521,Other,0.075414951,Lombok,LBK10,M,0.4um
EB521,Apicomplexa,0,Lombok,LBK10,M,0.4um
EB521,Ciliophora,0.166870895,Lombok,LBK10,M,0.4um
EB521,Bacillariophyta,0.027737551,Lombok,LBK10,M,0.4um
EB521,Cercozoa,0.006349559,Lombok,LBK10,M,0.4um
EB521,Chrysophyceae,0.00233931,Lombok,LBK10,M,0.4um
EB521,Dinoflagellata,0.345215549,Lombok,LBK10,M,0.4um
EB521,Foraminifera,0.001448144,Lombok,LBK10,M,0.4um
EB521,MAST,0.247744237,Lombok,LBK10,M,0.4um
EB521,Pelagophyceae,0.086108947,Lombok,LBK10,M,0.4um
EB522,Radiolaria,0.011569558,Lombok,LBK10,M,12um
EB522,Other,0.026322233,Lombok,LBK10,M,12um
EB522,Apicomplexa,0.019955924,Lombok,LBK10,M,12um
EB522,Ciliophora,0.043952004,Lombok,LBK10,M,12um
EB522,Bacillariophyta,0.59023012,Lombok,LBK10,M,12um
EB522,Cercozoa,0.005448088,Lombok,LBK10,M,12um
EB522,Chrysophyceae,0.000795789,Lombok,LBK10,M,12um
EB522,Dinoflagellata,0.274179689,Lombok,LBK10,M,12um
EB522,Foraminifera,0.002938374,Lombok,LBK10,M,12um
EB522,MAST,0.023996076,Lombok,LBK10,M,12um
EB522,Pelagophyceae,0.000612144,Lombok,LBK10,M,12um
EB523,Radiolaria,0.02340074,Lombok,LBK10,S,12um
EB523,Other,0.173597862,Lombok,LBK10,S,12um
EB523,Apicomplexa,0.018567977,Lombok,LBK10,S,12um
EB523,Ciliophora,0.045784056,Lombok,LBK10,S,12um
EB523,Bacillariophyta,0.232099707,Lombok,LBK10,S,12um
EB523,Cercozoa,0.040188224,Lombok,LBK10,S,12um
EB523,Chrysophyceae,0.002416379,Lombok,LBK10,S,12um
EB523,Dinoflagellata,0.332824621,Lombok,LBK10,S,12um
EB523,Foraminifera,0.01831362,Lombok,LBK10,S,12um
EB523,MAST,0.054559326,Lombok,LBK10,S,12um
EB523,Pelagophyceae,0.058247489,Lombok,LBK10,S,12um
EB524,Radiolaria,0.039927718,Lombok,LBK11,M,0.4um
EB524,Other,0.041565448,Lombok,LBK11,M,0.4um
EB524,Apicomplexa,0.001637733,Lombok,LBK11,M,0.4um
EB524,Ciliophora,0.210820599,Lombok,LBK11,M,0.4um
EB524,Bacillariophyta,0.064946072,Lombok,LBK11,M,0.4um
EB524,Cercozoa,0.058507904,Lombok,LBK11,M,0.4um
EB524,Chrysophyceae,0.00372734,Lombok,LBK11,M,0.4um
EB524,Dinoflagellata,0.415541925,Lombok,LBK11,M,0.4um
EB524,Foraminifera,0.004856837,Lombok,LBK11,M,0.4um
EB524,MAST,0.131360494,Lombok,LBK11,M,0.4um
EB524,Pelagophyceae,0.027107927,Lombok,LBK11,M,0.4um
EB525,Radiolaria,0.003218392,Lombok,LBK12,M,12um
EB525,Other,0.012107282,Lombok,LBK12,M,12um
EB525,Apicomplexa,0.011340997,Lombok,LBK12,M,12um
EB525,Ciliophora,0.028659006,Lombok,LBK12,M,12um
EB525,Bacillariophyta,0.551877391,Lombok,LBK12,M,12um
EB525,Cercozoa,0.003984673,Lombok,LBK12,M,12um
EB525,Chrysophyceae,0,Lombok,LBK12,M,12um
EB525,Dinoflagellata,0.361685824,Lombok,LBK12,M,12um
EB525,Foraminifera,0,Lombok,LBK12,M,12um
EB525,MAST,0.027126435,Lombok,LBK12,M,12um
EB525,Pelagophyceae,0,Lombok,LBK12,M,12um
EB526,Radiolaria,0.017841604,Lombok,LBK12,S,12um
EB526,Other,0.202204816,Lombok,LBK12,S,12um
EB526,Apicomplexa,0.015665797,Lombok,LBK12,S,12um
EB526,Ciliophora,0.031621699,Lombok,LBK12,S,12um
EB526,Bacillariophyta,0.133014215,Lombok,LBK12,S,12um
EB526,Cercozoa,0.036843632,Lombok,LBK12,S,12um
EB526,Chrysophyceae,0.005802148,Lombok,LBK12,S,12um
EB526,Dinoflagellata,0.459094863,Lombok,LBK12,S,12um
EB526,Foraminifera,0.011604293,Lombok,LBK12,S,12um
EB526,MAST,0.055120395,Lombok,LBK12,S,12um
EB526,Pelagophyceae,0.031186539,Lombok,LBK12,S,12um
EB527,Radiolaria,0.012721601,Lombok,LBK11,M,12um
EB527,Other,0.016907422,Lombok,LBK11,M,12um
EB527,Apicomplexa,0.001805648,Lombok,LBK11,M,12um
EB527,Ciliophora,0.165709127,Lombok,LBK11,M,12um
EB527,Bacillariophyta,0.532829942,Lombok,LBK11,M,12um
EB527,Cercozoa,0.004596189,Lombok,LBK11,M,12um
EB527,Chrysophyceae,0.0006566,Lombok,LBK11,M,12um
EB527,Dinoflagellata,0.248768874,Lombok,LBK11,M,12um
EB527,Foraminifera,0.000328299,Lombok,LBK11,M,12um
EB527,MAST,0.015676297,Lombok,LBK11,M,12um
EB527,Pelagophyceae,0,Lombok,LBK11,M,12um
EB530,Radiolaria,0,Waigeo,WGO01,M,0.4um
EB530,Other,0,Waigeo,WGO01,M,0.4um
EB530,Apicomplexa,0,Waigeo,WGO01,M,0.4um
EB530,Ciliophora,0,Waigeo,WGO01,M,0.4um
EB530,Bacillariophyta,0.606936415,Waigeo,WGO01,M,0.4um
EB530,Cercozoa,0,Waigeo,WGO01,M,0.4um
EB530,Chrysophyceae,0.133360858,Waigeo,WGO01,M,0.4um
EB530,Dinoflagellata,0,Waigeo,WGO01,M,0.4um
EB530,Foraminifera,0,Waigeo,WGO01,M,0.4um
EB530,MAST,0.259702726,Waigeo,WGO01,M,0.4um
EB530,Pelagophyceae,0,Waigeo,WGO01,M,0.4um
EB531,Radiolaria,0.015146718,Waigeo,WGO01,M,12um
EB531,Other,0.0013194,Waigeo,WGO01,M,12um
EB531,Apicomplexa,0,Waigeo,WGO01,M,12um
EB531,Ciliophora,0.0180494,Waigeo,WGO01,M,12um
EB531,Bacillariophyta,0.620593187,Waigeo,WGO01,M,12um
EB531,Cercozoa,0,Waigeo,WGO01,M,12um
EB531,Chrysophyceae,0,Waigeo,WGO01,M,12um
EB531,Dinoflagellata,0.334599972,Waigeo,WGO01,M,12um
EB531,Foraminifera,0,Waigeo,WGO01,M,12um
EB531,MAST,0.010291324,Waigeo,WGO01,M,12um
EB531,Pelagophyceae,0,Waigeo,WGO01,M,12um
EB532,Radiolaria,0.010300102,Waigeo,WGO01,S,0.4um
EB532,Other,0.12131231,Waigeo,WGO01,S,0.4um
EB532,Apicomplexa,0,Waigeo,WGO01,S,0.4um
EB532,Ciliophora,0,Waigeo,WGO01,S,0.4um
EB532,Bacillariophyta,0.392166837,Waigeo,WGO01,S,0.4um
EB532,Cercozoa,0,Waigeo,WGO01,S,0.4um
EB532,Chrysophyceae,0.035732451,Waigeo,WGO01,S,0.4um
EB532,Dinoflagellata,0.4404883,Waigeo,WGO01,S,0.4um
EB532,Foraminifera,0,Waigeo,WGO01,S,0.4um
EB532,MAST,0,Waigeo,WGO01,S,0.4um
EB532,Pelagophyceae,0,Waigeo,WGO01,S,0.4um
EB533,Radiolaria,0,Waigeo,WGO01,S,12um
EB533,Other,0.273766976,Waigeo,WGO01,S,12um
EB533,Apicomplexa,0.280756096,Waigeo,WGO01,S,12um
EB533,Ciliophora,0.068143912,Waigeo,WGO01,S,12um
EB533,Bacillariophyta,0.071876737,Waigeo,WGO01,S,12um
EB533,Cercozoa,0,Waigeo,WGO01,S,12um
EB533,Chrysophyceae,0,Waigeo,WGO01,S,12um
EB533,Dinoflagellata,0.280279565,Waigeo,WGO01,S,12um
EB533,Foraminifera,0.025176713,Waigeo,WGO01,S,12um
EB533,MAST,0,Waigeo,WGO01,S,12um
EB533,Pelagophyceae,0,Waigeo,WGO01,S,12um
EB534,Radiolaria,0.007423581,Waigeo,WGO02,M,0.4um
EB534,Other,0.074672489,Waigeo,WGO02,M,0.4um
EB534,Apicomplexa,0.005094614,Waigeo,WGO02,M,0.4um
EB534,Ciliophora,0.090829695,Waigeo,WGO02,M,0.4um
EB534,Bacillariophyta,0.076419215,Waigeo,WGO02,M,0.4um
EB534,Cercozoa,0.002620087,Waigeo,WGO02,M,0.4um
EB534,Chrysophyceae,0.008879186,Waigeo,WGO02,M,0.4um
EB534,Dinoflagellata,0.593158658,Waigeo,WGO02,M,0.4um
EB534,Foraminifera,0,Waigeo,WGO02,M,0.4um
EB534,MAST,0.067248909,Waigeo,WGO02,M,0.4um
EB534,Pelagophyceae,0.073653566,Waigeo,WGO02,M,0.4um
EB535,Radiolaria,0,Waigeo,WGO02,M,12um
EB535,Other,0,Waigeo,WGO02,M,12um
EB535,Apicomplexa,0.140428791,Waigeo,WGO02,M,12um
EB535,Ciliophora,0.066462479,Waigeo,WGO02,M,12um
EB535,Bacillariophyta,0.4762634,Waigeo,WGO02,M,12um
EB535,Cercozoa,0,Waigeo,WGO02,M,12um
EB535,Chrysophyceae,0,Waigeo,WGO02,M,12um
EB535,Dinoflagellata,0.31684533,Waigeo,WGO02,M,12um
EB535,Foraminifera,0,Waigeo,WGO02,M,12um
EB535,MAST,0,Waigeo,WGO02,M,12um
EB535,Pelagophyceae,0,Waigeo,WGO02,M,12um
EB536,Radiolaria,0,Waigeo,WGO03,M,12um
EB536,Other,0.013227779,Waigeo,WGO03,M,12um
EB536,Apicomplexa,0,Waigeo,WGO03,M,12um
EB536,Ciliophora,0.009920833,Waigeo,WGO03,M,12um
EB536,Bacillariophyta,0.510171359,Waigeo,WGO03,M,12um
EB536,Cercozoa,0.002906102,Waigeo,WGO03,M,12um
EB536,Chrysophyceae,0.003607576,Waigeo,WGO03,M,12um
EB536,Dinoflagellata,0.46016635,Waigeo,WGO03,M,12um
EB536,Foraminifera,0,Waigeo,WGO03,M,12um
EB536,MAST,0,Waigeo,WGO03,M,12um
EB536,Pelagophyceae,0,Waigeo,WGO03,M,12um
EB537,Radiolaria,0,Waigeo,WGO03,S,12um
EB537,Other,0.005118941,Waigeo,WGO03,S,12um
EB537,Apicomplexa,0,Waigeo,WGO03,S,12um
EB537,Ciliophora,0.031717352,Waigeo,WGO03,S,12um
EB537,Bacillariophyta,0.378701195,Waigeo,WGO03,S,12um
EB537,Cercozoa,0.007126367,Waigeo,WGO03,S,12um
EB537,Chrysophyceae,0.007929339,Waigeo,WGO03,S,12um
EB537,Dinoflagellata,0.569406807,Waigeo,WGO03,S,12um
EB537,Foraminifera,0,Waigeo,WGO03,S,12um
EB537,MAST,0,Waigeo,WGO03,S,12um
EB537,Pelagophyceae,0,Waigeo,WGO03,S,12um
EB538,Radiolaria,0,Waigeo,WGO04,M,12um
EB538,Other,0.016833926,Waigeo,WGO04,M,12um
EB538,Apicomplexa,0,Waigeo,WGO04,M,12um
EB538,Ciliophora,0.066526384,Waigeo,WGO04,M,12um
EB538,Bacillariophyta,0.493687279,Waigeo,WGO04,M,12um
EB538,Cercozoa,0,Waigeo,WGO04,M,12um
EB538,Chrysophyceae,0,Waigeo,WGO04,M,12um
EB538,Dinoflagellata,0.42295241,Waigeo,WGO04,M,12um
EB538,Foraminifera,0,Waigeo,WGO04,M,12um
EB538,MAST,0,Waigeo,WGO04,M,12um
EB538,Pelagophyceae,0,Waigeo,WGO04,M,12um
EB539,Radiolaria,0,Waigeo,WGO04,S,12um
EB539,Other,0,Waigeo,WGO04,S,12um
EB539,Apicomplexa,0,Waigeo,WGO04,S,12um
EB539,Ciliophora,0,Waigeo,WGO04,S,12um
EB539,Bacillariophyta,0.586355427,Waigeo,WGO04,S,12um
EB539,Cercozoa,0,Waigeo,WGO04,S,12um
EB539,Chrysophyceae,0,Waigeo,WGO04,S,12um
EB539,Dinoflagellata,0.412949839,Waigeo,WGO04,S,12um
EB539,Foraminifera,0.000694733,Waigeo,WGO04,S,12um
EB539,MAST,0,Waigeo,WGO04,S,12um
EB539,Pelagophyceae,0,Waigeo,WGO04,S,12um
EB540,Radiolaria,0.009696753,Waigeo,WGO05,M,12um
EB540,Other,0.009225384,Waigeo,WGO05,M,12um
EB540,Apicomplexa,0.030683935,Waigeo,WGO05,M,12um
EB540,Ciliophora,0.018181412,Waigeo,WGO05,M,12um
EB540,Bacillariophyta,0.288164125,Waigeo,WGO05,M,12um
EB540,Cercozoa,0,Waigeo,WGO05,M,12um
EB540,Chrysophyceae,0.004691253,Waigeo,WGO05,M,12um
EB540,Dinoflagellata,0.633408901,Waigeo,WGO05,M,12um
EB540,Foraminifera,0.000606047,Waigeo,WGO05,M,12um
EB540,MAST,0.002558865,Waigeo,WGO05,M,12um
EB540,Pelagophyceae,0.002783326,Waigeo,WGO05,M,12um
EB541,Radiolaria,0,Waigeo,WGO05,S,12um
EB541,Other,0,Waigeo,WGO05,S,12um
EB541,Apicomplexa,0.021255904,Waigeo,WGO05,S,12um
EB541,Ciliophora,0.172964712,Waigeo,WGO05,S,12um
EB541,Bacillariophyta,0.297860517,Waigeo,WGO05,S,12um
EB541,Cercozoa,0.000416783,Waigeo,WGO05,S,12um
EB541,Chrysophyceae,0,Waigeo,WGO05,S,12um
EB541,Dinoflagellata,0.507502084,Waigeo,WGO05,S,12um
EB541,Foraminifera,0,Waigeo,WGO05,S,12um
EB541,MAST,0,Waigeo,WGO05,S,12um
EB541,Pelagophyceae,0,Waigeo,WGO05,S,12um
EB542,Radiolaria,0,Waigeo,WGO06,M,12um
EB542,Other,0.177765986,Waigeo,WGO06,M,12um
EB542,Apicomplexa,0,Waigeo,WGO06,M,12um
